12123.0 40 45 55 1 111 50 58 -1 1372
12124.0 40 45 55 1 111 50 58 -1 1372


3 12122.917273538935 26052343.13778725 2986153.9652697924 4264669.833325115
4 12122.918115974104 -17183556.33086311 -18640834.276186436 7941901.319733662
8 12122.91517247339 18498279.256616846 -14172390.064384513 -12758766.855293432
11 12122.929474004011 -2903225.4285143306 -19661358.537802488 17630410.370147068
14 12122.93081680465 1477645.012869009 -15214872.308462147 21729089.56016601
15 12122.91559232703 26526323.652830362 847508.5779779141 -1210367.686336006
17 12122.932126735379 4939777.113795485 -17965663.28317718 18938390.95916287
20 12122.9302901758 17903461.115945213 -16805128.220494166 10143118.495964063
3 12123.917274951486 26051583.57529224 2988333.2598188072 4267782.188491394
4 12123.91811479538 -17182471.209298465 -18643093.190170433 7938946.196116364
8 12123.915170042981 18498702.477611426 -14169522.466848126 -12761337.977143275
11 12123.929474483639 -2900527.5635451013 -19663425.257925756 17628549.40826564
14 12123.930817706947 1481513.6606823928 -15214748.538998244 21728912.799052842
15 12123.91559038413 26526107.876559697 849727.5371656624 -1213536.6884770312
17 12123.932126911204 4942411.176984275 -17963290.476805918 18939954.44197517
20 12123.930291044038 17904260.819928236 -16802580.96219933 10145926.510738155
