152.3 40 45 55.0 1 111 50 58.0 -1 1372.0
153.3 44 2 51.33 1 96 59 34.13 -1 1280.53
154.3 47 19 47.66 1 82 8 10.26 -1 1189.06
155.3 50 36 44.0 1 67 16 46.4 -1 1097.6
156.3 53 53 40.33 1 52 25 22.53 -1 1006.13
157.3 57 10 36.66 1 37 33 58.66 -1 914.66
158.3 60 27 33.0 1 22 42 34.8 -1 823.2
159.3 63 44 29.33 1 7 51 10.93 -1 731.73
160.3 67 1 25.66 1 7 0 12.93 1 640.26
161.3 70 18 22.0 1 21 51 36.8 1 548.8
162.3 73 35 18.33 1 36 43 0.66 1 457.33
163.3 76 52 14.66 1 51 34 24.53 1 365.86
164.3 80 9 11.0 1 66 25 48.4 1 274.4
165.3 83 26 7.33 1 81 17 12.26 1 182.93
166.3 86 43 3.66 1 96 8 36.13 1 91.46
167.3 90 0 0.0 1 111 0 0.0 1 0.0


2 152.21465397478423 -26560898.40962252 -338255.94248974737 -483079.55003540794
5 152.22943075697668 -18216476.04379851 -15658490.232665488 11349043.635470554
8 152.23242857750623 -6080255.965584821 -16892881.938754786 19582904.137457315
15 152.23167600027708 -3164379.210982352 -15129983.276635757 21607855.45856889
18 152.23097353780912 1718976.8667731152 -20524214.800063577 16781860.225640368
21 152.2201373073644 16674752.603900235 -19589752.143764105 6635008.952909685
5 153.22654343506687 -18215845.73449462 -15661180.30542395 11346343.15004951
8 153.2322041803576 -6077673.606242584 -16895415.890594047 19581519.672395825
15 153.23211659594506 -3160530.4068489186 -15130247.937968306 21608233.434123427
18 153.2322309088538 1721699.592969949 -20522332.145744845 16783883.37280366
21 153.2234785771769 16675998.960499482 -19587663.640154585 6638041.808407517
5 154.2232309516387 -18215215.308979783 -15663868.900174769 11343643.576304153
8 154.23111278341884 -6075093.357261892 -16897947.286267713 19580135.992164366
9 154.2140218097426 17711803.45606914 -17374847.868393883 -9499251.925511073
15 154.23173213201252 -3156684.7096093134 -15130512.059330251 21608610.638520025
18 154.232312192433 1724419.0843759032 -20520451.265974406 16785903.786296103
21 154.22573651579216 16677243.614883834 -19585576.97281256 6641071.247353884
22 154.21409083104874 8513830.224855132 14276859.672417752 20724745.596919037
0 155.21437438030884 26560637.86856503 344920.88295942434 492598.071482232
1 155.21514297647585 -601354.1854224674 15234555.977198575 21757200.752437305
5 155.21988182962144 -18214584.521786045 -15666557.065143522 11340943.862126028
8 155.22941923993093 -6072514.534848097 -16900476.79769409 19578752.73083662
9 155.21468016803703 17712689.86290246 -17372381.631414745 -9502109.320234966
12 155.21674433080182 26379695.971905652 -1808426.3519104351 2582700.4898207975
15 155.23070918703698 -3152841.4016920906 -15130775.690720592 21608987.143164653
18 155.2313675280073 1727135.7493239641 -20518571.879862897 16787921.770573236
19 155.21521980764481 18644903.624118116 12900056.534860207 13848653.99615925
21 155.22675157413323 16678486.370131055 -19583492.475415327 6644096.787922629
22 155.21687348128435 8511391.11996768 14279723.87759719 20723774.13607609
0 156.2169453056942 26560549.65670831 347148.4344199717 495779.34466052824
1 156.217270456528 -605236.0851156007 15234505.4031577 21757128.52522164
5 156.21681455688318 -18213953.17121154 -15669245.659176134 11338243.144768205
8 156.22741940429646 -6069936.374981364 -16903005.17494525 19577369.47907028
9 156.21433727068916 17713575.006121054 -17369917.492702834 -9504963.653786354
12 156.21920669840944 26380156.647766307 -1806214.192004601 2579541.1980606853
15 156.22928524485647 -3148999.569625289 -15131038.895307355 21609363.038270608
18 156.2296653382186 1729850.3177584663 -20516693.48367003 16789937.868731458
19 156.21874590298893 18644650.65318868 12903059.428975696 13846196.829940427
21 156.2265352148441 16679727.241763398 -19581410.125685297 6647118.465219721
22 156.21981796677173 8508951.439352266 14282588.239523668 20722802.075094607
0 157.21857539681548 26560460.960579596 349373.8880866 498957.6218786204
1 157.2196643675993 -609119.003938164 15234454.490123266 21757055.813872997
4 157.21507585090495 -4346289.26062722 18488236.047867984 18577513.417081725
5 157.21426540623685 -18213321.107176185 -15671935.319013191 11335540.783929871
8 157.2253934700134 -6067358.153949443 -16905533.128000915 19575985.848747108
12 157.22066354983448 26380616.29852369 -1804004.2124480808 2576385.0201621004
15 157.22770686539866 -3145158.2649535523 -15131301.738340985 21609738.41702517
18 157.22752863607872 1732563.6680234731 -20514815.470433768 16791952.733701833
19 157.2218577175401 18644397.387566265 12906060.807205452 13843740.381696256
21 157.225267887811 16680966.454932451 -19579329.549251452 6650136.825044055
22 157.22271207416262 8506511.69924358 14285452.152013663 20721829.619600203
0 158.21917995248802 26560371.789350208 351597.05574191554 502132.63433421275
1 158.22214451311004 -613002.24378266 15234403.24707699 21756982.631218597
4 158.21765621114304 -4348952.341191004 18485944.32079152 18579170.685561437
8 158.22357647824683 -6064779.264553347 -16908061.252088368 19574601.513912152
12 158.22105911687723 26381074.90031346 -1801796.5364745117 2573232.1321209157
15 158.22619713270365 -3141316.629478494 -15131564.278586041 21610113.36335284
18 158.22527589387724 1735276.6660690892 -20512937.241177645 16793967.00878871
19 158.22430779627896 18644143.890375737 12909059.929527488 13841285.257930808
21 158.22325022518174 16682204.383589486 -19577250.12100004 6653152.776280697
22 158.22534092899716 8504072.422504734 14288315.001544377 20720856.978175793
0 159.21881474604385 26560282.13974357 353818.06127944915 505304.5589656045
1 159.22451838870865 -616885.058875336 15234351.683869833 21756908.991327077
4 159.2202571934203 -4351615.383548594 18483652.151336923 18580827.590896524
8 159.22214400321388 -6062199.253122418 -16910589.99151583 19573216.230728842
12 159.22048355514514 26381532.49616639 -1799590.9652921832 2570082.250033145
15 159.22493556228508 -3137473.9725739905 -15131826.563085537 21610487.944437996
18 159.2231816018878 1737990.0582084486 -20511058.279194057 16795981.248074003
19 159.22592261582824 18643890.206395306 12912056.277349813 13838831.884339394
21 159.22083313565147 16683441.463597203 -19575171.110527266 6656167.379572431
22 159.2275109333316 8501634.080385638 14291176.235596925 20719884.339129776
0 160.21766166869287 26560191.996938124 356037.3088007331 508473.9728895936
1 160.22659986343623 -620766.7281405369 15234299.810271904 21756834.908151586
4 160.222653908561 -4354277.790332878 18481360.053808585 18582483.761507303
8 160.2212075217997 -6059617.831517028 -16913119.628055695 19571829.844028845
12 160.21915004933473 26381989.18513599 -1797387.028582445 2566934.702214147
15 160.22404824337224 -3133629.8091295967 -15132088.624646818 21610862.207134377
18 160.22145644419365 1740704.4172231837 -20509178.187480066 16797995.876491684
19 160.22663801920956 18643636.35291322 12915049.65939744 13836380.418888846
21 160.21835615702096 16684678.116226476 -19573091.810550366 6659181.661004553
22 160.22907766622419 8499197.02461229 14294035.442268081 20718911.843351852
0 161.2159865667312 26560101.338052824 358255.38893328694 511641.7196096947
1 161.22823227458116 -624646.6446603485 15234247.6347552 21756760.393791407
4 161.22463997581002 -4356939.013416821 18479068.5005327 18584138.856739286
8 161.2208148030356 -6057034.8761635255 -16915650.282045305 19570442.28690449
12 161.21734584000583 26382445.099600207 -1795184.0925571462 2563788.5835206364
15 161.22360455787145 -3129783.8721929607 -15132350.481068268 21611236.176860727
18 161.22024045132923 1743420.1237570806 -20507296.701776534 16800011.176126167
19 161.22651422098488 18643382.315695096 12918040.256439803 13833930.714891123
21 161.2161076499452 16685914.698849045 -19571011.619931176 6662196.491836016
22 161.22997124373867 8496761.425627982 14296892.42257981 20717939.55956336
0 162.21408708054793 26560010.136692073 360472.96293654153 514808.74350224587
1 162.22931228880256 -628524.4081005871 15234195.163191061 21756685.456631675
4 162.2260566962077 -4359598.631383838 18476777.855083413 18585792.61499804
8 162.22095269872432 -6054450.420883777 -16918181.91956469 19569053.57696572
11 162.21543135301906 -17718880.740821894 17355117.133092076 9522094.404581638
12 162.21537772059716 26382900.38020702 -1792981.480231408 2560642.927118008
15 162.22361765033114 -3125936.1111803534 -15132612.135353323 21611609.85790638
18 162.21960283848594 1746137.3658891548 -20505413.6910267 16802027.28601167
19 162.22572153295218 18643128.052372415 12921028.57843179 13831482.355798809
21 162.21430516980547 16687151.480711916 -19568930.08471693 6665212.5292307455
22 162.23021013434058 8494327.238903375 14299747.22979428 20716967.470723007
1 163.22980808101278 -632399.8951243233 15234142.397801759 21756610.099846113
4 163.22682034291594 -4362256.421981046 18474488.30974842 18587444.89870607
8 163.22155143797394 -6051864.645836056 -16920714.363414574 19567663.81050113
11 163.2169481170839 -17719764.888269424 17352645.82069898 9524952.62909021
15 163.22404717087343 -3122086.6813410968 -15132873.576517243 21611983.23458352
18 163.21954476624643 1748856.1466528552 -20503529.15232667 16804044.207826428
19 163.2245022264336 18642873.501952168 12924015.350320145 13829034.74850935
22 163.2298969281854 8491894.215153499 14302600.157206593 20715995.47794642
1 164.22976510549705 -636273.2817418387 15234089.336737292 21756534.32079266
4 164.2269383895116 -4364912.405180695 18472199.848244574 18589095.720937937
5 164.21487350408995 -18208874.121509958 -15690803.359395517 11316567.519542644
8 164.22249075050564 -6049277.861726365 -16923247.308712687 19566273.154087275
11 164.21781739536516 -17720648.086434305 17350175.736170124 9527808.802728247
15 164.22480400832612 -3118235.9255629317 -15133134.78090791 21612356.273113403
18 164.22000357615184 1751576.2955647237 -20501643.20308848 16806061.814555243
19 164.22312409628057 18642618.596537065 12927001.373101262 13826587.237075841
22 164.2291968383816 8489461.952591104 14305451.67667309 20715023.421238493
1 165.2292965579936 -640145.0063599544 15234035.974460956 21756458.111564074
4 165.22650759291497 -4367566.838047021 18469912.249926303 18590745.24207662
5 165.21630526620265 -18208236.43159855 -15693501.0817209 11313852.443337427
8 165.22360900479072 -6046690.486222943 -16925780.34610471 19564881.831992153
11 165.21799565455532 -17721530.29763996 17347706.98773733 9530662.801611355
15 165.22575764071755 -3114384.346103758 -15133395.714199403 21612728.92447354
18 165.2208586601537 1754297.48459445 -20499756.07011103 16808079.862437345
19 165.22184009112445 18642363.271604 12929987.403091092 13824139.20162973
22 165.228306692132 8487029.972353213 14308302.35004614 20714051.10953969
1 166.22856156696113 -644015.6853008542 15233982.302814651 21756381.46050939
4 166.2256939177414 -4370220.161385134 18467625.13556711 18592393.736519594
5 166.21745750224338 -18207598.5314472 -15696197.716423826 11311137.883747747
8 166.2247170332698 -6044103.008249149 -16928312.996812187 19563490.107039016
11 166.2175436760523 -17722411.576227255 17345239.426157404 9533514.799519693
15 166.22674731715296 -3110532.5615774845 -15133656.334368343 21613101.128648322
18 166.22194027105678 1757019.2521296428 -20497868.073088683 16810098.008830216
19 166.22086030867428 18642107.473209593 12932974.068226805 13821690.127059575
22 166.2274238912204 8484597.794035947 14311152.740577916 20713078.350884248
1 167.2277381802959 -647886.008162719 15233928.312408727 21756304.354218785
4 167.2247016160575 -4372872.917604993 18465338.038017947 18594041.541547243
5 167.2181331549138 -18206960.547067415 -15698892.733045883 11308424.37541278
8 167.2256180258999 -6041515.936580083 -16930844.762999196 19562098.252995558
11 167.21661371934735 -17723292.05704754 17342772.67621627 9536365.23116969
15 167.22759827995603 -3106681.244539766 -15133916.595958443 21613472.82071946
18 167.223043283981 1759741.0403993647 -20495979.5987561 16812115.840032984
19 167.22033563542138 18641851.16227368 12935961.819221398 13819239.643188106
21 167.21422145513185 16693341.130008483 -19558497.54920404 6680317.566966886
22 167.22672157100283 8482164.99617205 14314003.342061587 20712104.976601087
